         eV      barns         eV      barns         eV      barns
 ---------- ---------- ---------- ---------- ---------- ----------
 1.613400+6 2.966700+0 1.615400+6 3.261100+0 1.617600+6 3.105700+0
 1.618000+6 2.911100+0 1.620300+6 2.655600+0 1.622900+6 2.955500+0
 1.626100+6 3.455600+0 1.628600+6 2.300000+0 1.630400+6 2.722200+0
 1.631000+6 3.061000+0 1.632800+6 3.388900+0 1.636100+6 3.011100+0
 1.638400+6 2.427800+0 1.642400+6 2.094600+0 1.643200+6 2.161100+0
 1.645400+6 1.861100+0 1.647700+6 2.100000+0 1.649200+6 3.116800+0
 1.651100+6 4.110900+0 1.651600+6 4.322200+0 1.656300+6 3.144400+0
 1.659000+6 2.950000+0 1.661200+6 2.944400+0 1.662700+6 3.216600+0
 1.664500+6 3.055600+0 1.666900+6 3.138900+0 1.669400+6 3.088900+0
 1.670500+6 2.900000+0 1.672200+6 3.122200+0 1.674800+6 3.161100+0
 1.676000+6 3.044400+0 1.677600+6 3.261100+0 1.679500+6 3.955600+0
 1.681400+6 4.739100+0 1.682300+6 4.316700+0 1.684700+6 2.761100+0
 1.686400+6 2.077800+0 1.690400+6 2.472200+0 1.695100+6 2.161100+0
 1.704400+6 2.722200+0 1.705800+6 2.038900+0 1.708600+6 1.811100+0
 1.711100+6 2.116700+0 1.714300+6 2.644400+0 1.716300+6 2.127800+0
 1.718400+6 2.222400+0 1.719100+6 2.455600+0 1.721000+6 2.927800+0
 1.725500+6 3.544400+0 1.726900+6 3.561100+0 1.728500+6 3.755600+0
 1.731600+6 4.483200+0 1.734000+6 4.188900+0 1.735600+6 4.644400+0
 1.739600+6 6.038900+0 1.741100+6 5.194500+0 1.744500+6 3.100000+0
 1.745900+6 2.883300+0 1.748300+6 3.055600+0 1.750000+6 2.907200+0
 1.753900+6 2.566600+0 1.757100+6 2.733300+0 1.759000+6 3.455600+0
 1.761400+6 4.722300+0 1.763800+6 5.360900+0 1.765800+6 4.355600+0
 1.768900+6 2.894400+0 1.770900+6 2.566700+0 1.773400+6 2.844400+0
 1.776200+6 2.083300+0 1.778800+6 2.094400+0 1.783500+6 2.911100+0
 1.787000+6 1.944400+0 1.789900+6 2.611000+0 1.792600+6 3.455600+0
 1.795700+6 2.305600+0 1.797400+6 2.066800+0 1.802700+6 2.933300+0
 1.804900+6 3.516700+0 1.807900+6 4.455600+0 1.809700+6 3.233200+0
 1.811500+6 2.450000+0 1.813700+6 2.183300+0 1.816100+6 2.411100+0
 1.818400+6 3.316700+0 1.821400+6 2.633300+0 1.824600+6 2.250000+0
 1.826400+6 2.505600+0 1.829200+6 3.466700+0 1.833700+6 2.766700+0
 1.836000+6 2.938800+0 1.836900+6 3.211100+0 1.839100+6 3.644500+0
 1.839700+6 3.522100+0 1.840900+6 3.065000+0 1.842600+6 2.960000+0
 1.845300+6 3.240000+0 1.848300+6 3.385100+0 1.849900+6 3.245000+0
 1.851600+6 3.500000+0 1.852800+6 3.795000+0 1.855500+6 4.029900+0
 1.857900+6 4.859800+0 1.858600+6 4.505000+0 1.860000+6 3.910000+0
 1.861200+6 3.160000+0 1.863900+6 2.625000+0 1.865500+6 2.474900+0
 1.867300+6 2.690000+0 1.869900+6 3.220000+0 1.871200+6 3.400000+0
 1.874200+6 2.869900+0 1.875900+6 3.465000+0 1.879000+6 4.620100+0
 1.881000+6 3.425000+0 1.882500+6 2.710000+0 1.885500+6 2.404900+0
 1.887900+6 1.925000+0 1.890400+6 1.815000+0 1.894500+6 1.770000+0
 1.896600+6 1.940000+0 1.898100+6 1.874900+0 1.900000+6 2.190000+0
 1.901200+6 2.835200+0 1.903600+6 3.750000+0 1.905900+6 3.030000+0
 1.911400+6 2.885000+0 1.913200+6 3.050000+0 1.914700+6 2.810000+0
 1.917900+6 2.805000+0 1.921800+6 3.225100+0 1.923100+6 3.485000+0
 1.925800+6 3.785100+0 1.927500+6 3.580000+0 1.930300+6 4.209900+0
 1.932000+6 3.890000+0 1.934800+6 3.135000+0 1.936900+6 3.475000+0
 1.940100+6 4.174900+0 1.942300+6 3.450000+0 1.944400+6 2.990000+0
 1.946200+6 3.510000+0 1.948600+6 4.020000+0 1.951000+6 4.305000+0
 1.953700+6 3.435000+0 1.955200+6 3.230000+0 1.957000+6 3.135000+0
 1.959900+6 3.270000+0 1.964200+6 4.688900+0 1.965900+6 4.238900+0
 1.967300+6 3.444400+0 1.970500+6 2.122200+0 1.974700+6 2.922200+0
 1.977000+6 2.211100+0 1.978900+6 2.061100+0 1.981500+6 2.472300+0
 1.983600+6 2.744300+0 1.986400+6 3.366700+0 1.989900+6 3.972100+0
 1.991700+6 3.227700+0 1.993100+6 2.377800+0 1.994600+6 2.094400+0
 1.997400+6 1.966600+0 2.000000+6 1.998200+0 2.000600+6 2.005600+0
 2.002500+6 2.211100+0 2.007100+6 2.855700+0 2.008500+6 2.800000+0
 2.010600+6 3.383400+0 2.012300+6 3.783300+0 2.014900+6 3.600000+0
 2.018600+6 3.772200+0 2.022100+6 2.138900+0 2.025100+6 1.755600+0
 2.027500+6 2.044400+0 2.029700+6 2.477800+0 2.033100+6 3.188900+0
 2.034500+6 3.639100+0 2.036800+6 4.594300+0 2.038400+6 3.938800+0
 2.040000+6 3.088900+0 2.042200+6 2.494400+0 2.044200+6 3.305600+0
 2.045900+6 4.310900+0 2.046800+6 4.950000+0 2.048400+6 5.311100+0
 2.051200+6 4.527800+0 2.054500+6 3.466700+0 2.057500+6 3.372200+0
 2.062200+6 3.616600+0 2.064500+6 3.544400+0 2.067300+6 2.716700+0
 2.068100+6 2.666700+0 2.069700+6 2.827800+0 2.071600+6 2.605600+0
 2.073000+6 2.294400+0 2.074800+6 2.166700+0 2.077200+6 2.455600+0
 2.080000+6 3.327800+0 2.083400+6 3.950000+0 2.085800+6 3.600000+0
 2.087000+6 3.172200+0 2.090000+6 2.233200+0 2.091900+6 2.594400+0
 2.093200+6 3.288800+0 2.095800+6 5.183400+0 2.097400+6 5.750200+0
 2.099800+6 5.072200+0 2.101800+6 4.444300+0 2.107900+6 3.538900+0
 2.111500+6 3.072200+0 2.113700+6 3.327900+0 2.117500+6 2.811300+0
 2.118400+6 2.616600+0 2.122300+6 1.844400+0 2.128100+6 2.561100+0
 2.132400+6 1.666700+0 2.134900+6 1.827800+0 2.137300+6 2.683300+0
 2.139600+6 2.877800+0 2.142500+6 3.038900+0 2.144300+6 3.366700+0
 2.148100+6 3.827900+0 2.149900+6 3.927800+0 2.151300+6 4.172100+0
